ID,Title,PostCode,Suburb,Street Address,Postal Address,Telephone,Alt Telephone,Fax,Email,Website,Description,Longitude,Latitude,Can drop off?,EPA licence
1392,Regional Council of Goyder- Eudunda Transfer Station,5374,Eudunda,"Off Highway towards Morgan on RHS, Eudunda 5374","1 Market Square, Burra 5417",(08) 8892 0100,NULL,(08) 8892 2467,NULL,http://www.goyder.sa.gov.au,Open Wed 2pm-3pm and Sat 10am-12noon,139.0850,-34.1715,1,
1393,Regional Council of Goyder- Hallett Transfer Station,5419,Hallett,Hallett 5419,"1 Market Square, Burra 5417",(08) 8892 0100,NULL,(08) 8892 2467,NULL,http://www.goyder.sa.gov.au,"Open Wednesday 3pm-5pm, Saturday 11am-1pm, Sunday 10am-2pm.",138.8930,-33.4117,1,
1394,Renmark Paringa Council - Refuse Depot,5341,Renmark,"Government Road, Renmark 5341",PO Box 730 Renmark 5341,(08) 8580 3000,0438 846 192,(08) 8595 7235,council@renmarkparinga.sa.gov.au,http://www.renmarkparinga.sa.gov.au,"Opening hours Mon, Tues Wed 9am-4pm, closed Thurs, Fri 9am-4pm, Sat Closed, Sun 9am-4pm.",140.6940,-34.1767,1,248
1397,Renmark Recycling Services,5341,Renmark,"Renmark Avenue (Industry Road), Renmark 5341",PO Box 3040 Renmark 5341,(08) 8586 6263,NULL,(08) 8586 6111,renmarkrecycling@bigpond.com,NULL,"Opening hours Mon-Fri 8:00am-4:45pm, Sat 8:00am-12noon. Please note that there is a cage for cardboard and paper located outside of the site that is available at all times. Please note that we do not accept styrofoam.",140.7370,-34.1841,1,NA
1398,Resourceco,5160,Lonsdale,"Meyer Road, Lonsdale 5160",PO Box 542 Enfield Plaza 5085,(08) 8347 3329,NULL,(08) 8347 3556,andreww@resourceco.com.au,http://www.resourceco.com.au,Resourceco recycle inert construction and demolition waste,138.4920,-35.0995,1,EPA 18145
1399,Resourceco,5013,Wingfield,"Cnr Hines Road and Wingfield Road, Wingfield 5013",PO Box 542 Enfield Plaza 5085,(08) 8347 3329,NULL,(08) 8347 3556,andreww@resourceco.com.au,http://www.resourceco.com.au,Resourceco recycle inert construction and demolition waste,138.5500,-34.8365,1,EPA 13997
1400,Ringtread SA Pty Ltd,5094,Cavan,"509 Cross Keys Road, Cavan 5094",509 Cross Keys Road Cavan 5094,(08) 8349 6030,NULL,(08) 8349 6031, Tyresntreads@ringtreadsa.com.au,http://www.ringtread.com,Ringtread SA retread Tyres - where retreads cannot be carried out the Tyres are given to tyre recyclers.,138.6030,-34.8235,0,
1401,Riverland Bottle Depot,5343,Berri,"18 Verrall Crescent, Berri 5343",PO Box 23 Berri 5343,(08) 8582 3522,NULL,(08) 8582 3725,NULL,NULL,"Opening hours during winter Mon-Fri 9:00am-4:00pm, during summer Mon-Fri 9:00am-5:00pm. Open Saturday 9am-12noon (except long weekends). Closed Public Holidays. Recycles Container Deposits  non-deposit plastic.",140.6020,-34.2697,1,14031
1370,Riverland Mitre 10 Trade Suppl,5341,Renmark,"237 Renmark Avenue, Renmark 5341",,(08) 8586 6271,NULL,NULL,NULL,http://www.mitre10.com.au,NULL,140.7420,-34.1787,1,
1402,Riverland Regional Recycling Centre Pty Ltd,5343,Berri,"4 Verrall Crescent, Berri  5343",4 Verrall Crescent Berri  5343,(08) 8582 1088,NULL,(08) 8582 1088,NULL,NULL,Opening hours Mon-Fri 7:30am-4:00pm.,140.6030,-34.2701,1,14031
1371,Robe Council Depot,5276,Robe,"Robe Street, Robe 5276",NULL,(08) 8768 2003,NULL,NULL,NULL,NULL,By appointment with Council only.,139.7620,-37.1718,0,NULL
1120,Robe Mitre 10 Handy,5276,Robe,"Main Road, Robe 5276",,(08) 8768 2244,NULL,NULL,NULL,http://www.mitre10.com.au,NULL,139.7750,-37.1670,1,
1403,Robe Recycle,5276,Robe,"12 Flint Street, Robe 5276",PO Box 126 Robe 5276,0409 671 326,NULL,NULL,NULL,NULL,"Opening hours: Summer Mon-Fri, Sun 8am-12noon. Winter Sun, Mon, Fri 9am-12noon.",139.7600,-37.1725,1,NA
1404,Roxby Downs- Opal Road Landfill,5725,Roxby Downs,"Opal Road, Roxby Downs 5725",NULL,(08) 8671 0010,NULL,NULL,NULL,NULL,Open 1pm-6pm 7 days a week.,136.8880,-30.5511,0,NULL
1255,Roxby Traders,5725,Roxby Downs,"Arcoona Street, Roxby Downs 5725",,(08) 8671 0322,NULL,NULL,NULL,http://www.mitre10.com.au,NULL,136.8990,-30.5613,1,
1405,Roxby Woomera Recycling,5725,Roxby Downs,"10 Gosse Street, Roxby Downs 5725",PO Box 248 Roxby Downs 5725,(08) 8671  1154,0407 604 035,NULL,bshwaste@bigpond.com,NULL,"Opening hours Mon-Fri 8am-5pm, Sat 8am-1pm.",136.8950,-30.5534,1,13659
1406,RT & FJ Daniells,5606,Port Lincoln,"62 Mortlock Terrace, Port Lincoln 5606",PO Box 271 Port Lincoln 5606,(08) 8682 3920,0402 865 718,(08) 8682 3920,NULL,NULL,"Opening hours Mon-Fri 9:00am-5:00pm, Sat 9:00am- 11:00am. Recycle all Container Deposits  Non-deposit Glass (ie Wine Bottles) and plastic.",135.8540,-34.7318,1,EPA 05/5068
1407,S & T Lange,5353,Angaston,"20 Newcastle Street, Angaston 5353",20 Newcastle Street Angaston 5353,(08) 8564 2292,NULL,NULL,NULL,NULL,"Opening hours Mon, Wed Fri 8am-5pm, Sat 8am-12noon.",139.0490,-34.4990,1,2402
1408,S.E. Battery Service Pty Ltd,5290,Mount Gambier,"120 Penola Road, Mount Gambier 5290","120 Penola Road, MOUNT GAMBIER 5290 SA",(08) 8725 9911,NULL,(08) 8723 0227,sebatteries@ozzienet.net,NULL,"Open Mon-Fri 7:30am-5pm, Sat 8am-11am",140.7870,-37.8160,1,12631
1409,SA Battery Sales and Recycling Pty Ltd,5013,Wingfield,"195-199 South Terrace, Wingfield 5013",195-199 South TerraceWingfield 5013,(08) 8359 5030,NULL,(08) 8359 5033,sabsr@bigpond.com,NULL,Opening hours Mon-Fri 8:00am-5:00pm.We recycle a wide range of batteries.,138.5640,-34.8383,1,EPA 23722
1410,SA Composters Pty Ltd,5160,Lonsdale,"50 Liston Road, Lonsdale 5160",PO Box 152 Lonsdale 5160,(08) 8387 4221,NULL,(08) 8387 9696,info@sacomposters.com.au,http://www.sacomposters.com.au,"Opening hours Mon- Fri 8am-6pm, Sat 8am-4pm, Sun 10am-4pm. Note that during July-August we close at 5pm. Recycles green vegetation and lawn clippings then processes it into compost.",138.5030,-35.0966,1,EPA 1978
1411,SA Drum Recyclers,5107,Green Fields,"Lot 26 George Street, Green Fields 5107","Lot 26 George Street, Green Fields 5107",(08) 8281 8122,NULL,NULL,sadrums@msn.com.au,NULL,Opening Times 7.30am - 4.00pm Mon - Thurs. Selling and Reconditioning 200Ltr drums and 1000Ltr IBC containers.,138.6020,-34.7943,1,881
1412,SA Oil Recovery,5107,Green Fields,"Lot 26 George Street, Green Fields 5107", PO Box 106 Pooraka SA 5095,(08) 8281 8703, 0408876552,NULL ,saoil@bigpond.com,NULL,"Opening times 7.30am - 4.00pm Mon - Fri. Service metro and regional areas of SA. Collection of waste oil, Rags, filters and supply of spillfix and parts washer fluid.",138.6020,-34.7943,1,881
1413,SA Waste Management Pty Ltd (SAWM),5160,Lonsdale,"10 Donegal Road, Lonsdale 5160",10 Donegal Road Lonsdale 5160,(08) 8326 5033,NULL,(08) 8326 3840,ray@sawaste.com.au,http://www.sawastemanagement.com.au,SAWM is a specialist waste transfer and recycling management company with a history of genuine and consistent commitment to resource recovery and is a market leader in green waste treatment. The materials received by SAWM are green waste  mixed soil with vegetation  untreated clean timber  cardboard and paper  bricks  concrete  soil  used sump oil  all types of metal eg batteries non ferrous and Container Deposits.,138.4930,-35.1187,1,EPA 637
1414,SA Wire Recycling,5013,Wingfield,"11 Capelli Road, Wingfield 5013",11 Capelli Road Wingfield 5013,(08) 8349 6672,NULL,(08) 8349 5433,NULL,NULL,Recycles ferrous and Non-ferrous Metal  batteries and electrical cable.,0.0000,0.0000,1,
1256,Salisbury Hardware,5108,Salisbury,"172 Park Terrace, Salisbury 5108",,(08) 8250 6937,NULL,NULL,NULL,http://www.mitre10.com.au,NULL,138.6460,-34.7651,1,
1415,Salvation Army,5107,Green Fields,"18 Belfree Drive, Green Fields 5107","18 Belfree Drive Green Fields, SA 5107",(08) 8281 4517,NULL,(08) 8281 4621,Logistics SA@aus.salvationarmy.org,http://www.salvationarmy.org.au,Charity organisation takes textiles  footwear and furniture. To donate textiles/Rags/furniture please deposit at your local salvos bin located outside shops. Family shops are located statewide servicing several metropolitan and regional areas. To locate you nearest shop go online at http://salvos.org.au/contact/stores/. We also provide a home collection service - call 13 72 58 to arrange this service.,0.0000,0.0000,0,NA
1416,Scout Bottle Co,5107,Green Fields,"670 Port Wakefield Road, Green Fields 5107",670 Port Wakefield Road Greenfield 5107,(08) 8285 8500,NULL,(08) 8281 8879,src@scoutrecycling.com.au,http://www.scoutrecycling.com.au,"Opening hours Mon-Fri 8:00am-4:30pm, Sat 8:00am-2pm, Sun 10am-3pm.",138.5970,-34.7894,1,14321
1417,Scout Group - College Park,5070,Joslin,"95 Fourth Ave, Joslin 5070",PO Box 186 Stepney 5069,(08) 8362 7717,NULL,NULL,michael.worrall@eds.com,http://www.sa.scouts.com.au,College Park Scout Group recycles all Container Deposits.,138.6280,-34.9017,1,NA
1418,Scout Group - Flinders Park,5023,Findon,"4 Alice Street, Findon 5023",PO Box 25 Fullarton 5063,(08) 8130 6000,NULL,(08) 8130 6010,davandsue@adam.com.au,http://www.mtgambier.sa.scouts.com.au,Scouts Australia recycles all Container Deposits at the specific scout group sites mainly for group fundraising.,138.5470,-34.9035,1,NA
1419,Scout Group - Hawthorn,5062,Hawthorn,"11 Egmont Terrace, Hawthorn 5062",PO Box 728 Unley 5061,(08) 8271 2801,(08) 7424 1460,(08) 7003 1460,hawthorn@sa.scouts.com.au,http://www.hawthorn.sa.scouts.com.au,Scouts Australia recycles all Container Deposits at the specific scout group sites mainly for group fundraising.,0.0000,0.0000,1,
1420,Scout Group - Mt Gambier 1st,5290,Mount Gambier,"5 Margaret Street, Mount Gambier 5290",PO Box 126 Mount Gambier 5291,(08) 8725 0459,NULL,(08) 8725 0459,koalas610@dodo.com.au,http://www.sa.scouts.com.au,Scouts Australia recycles all Container Deposits at the specific scout group sites mainly for group fundraising.,0.0000,0.0000,1,NA
1423,Scout Recycling Centre,5069,Stepney,"16 Payneham Road, Stepney 5069",670 Port Wakefield Road Greenfield 5107,(08) 8363 0869,NULL,(08) 8363 0869,src@scoutrecycling.com.au,http://www.scoutrecycling.com.au,"Opening hours Mon-Fri 8:00am-4:30pm, Sat 8:00am-1pm, Sun 10am-2pm",0.0000,0.0000,1,2363
1422,Scout Recycling Centre,5113,Elizabeth West,"5 Ridgeway Road, Elizabeth West 5113",670 Port Wakefield Road Greenfield 5107,(08) 8252 3897,NULL,(08) 8252 3897,src@scoutrecycling.com.au,http://www.scoutrecycling.com.au,"Opening hours Mon-Fri 8:00am-4:30pm, Sat 8am:12:30. Not open on Sunday.",138.6570,-34.7083,1,2365
1421,Scout Recycling Centre,5117,Angle Vale,"Lot 207 Angle Vale Road, Angle Vale 5117",670 Port Wakefield Road Greenfield 5107,(08) 8284 7571,NULL,(08) 8284 7571,src@scoutrecycling.com.au,http://www.scoutrecycling.com.au,"Opening hours Mon-Fri 8:30am-4:30pm, Sat 8:00am-12:30pm, Sun 9:30am-2:30pm",138.6500,-34.6396,1,NA
1424,Scout Recycling Centre,5015,Port Adelaide,"326 Commercial Road, Port Adelaide 5015",670 Port Wakefield Road Greenfield 5107,(08) 8447 5077,NULL,(08) 8341 0743,src@scoutrecycling.com.au,http://www.scoutrecycling.com.au,"Opening hours Mon-Fri 8:00am-4:30pm, Sat 8:00am-1pm, Sun 10am-3pm",138.5090,-34.8520,1,2361
1425,Scout Recycling Centre,5109,Salisbury,"81 Stanbel Road, Salisbury 5109",670 Port Wakefield Road Greenfield 5107,(08) 8258 1424,NULL,(08) 8258 2143,src@scoutrecycling.com.au,http://www.scoutrecycling.com.au,"Opening hours Mon-Fri 8:00am-4:30pm, Sat 8:00am-1pm, Sun 10am-3pm",138.6610,-34.7713,1,2364
1426,Scout Recycling Centre,5245,Hahndorf,"Nixon Road, Hahndorf 5245",670 Port Wakefield Road Greenfield 5107,(08) 8388 7409,NULL,(08) 8388 7411,src@scoutrecycling.com.au,http://www.scoutrecycling.com.au,"Opening hours Mon-Fri 8:30am-4:30pm, Sat 8:00am-1pm. Closed on Sunday.",138.8340,-35.0487,1,2360
1427,Scout Recycling Centre Gawler,5118,Willaston,"10 Paxton Street, Willaston 5118",670 Port Wakefield Road Greenfield 5107,(08) 8522 5062,NULL,(08) 8522 5062,src@scoutrecycling.com.au,http://www.scoutrecycling.com.au,"Opening hours Mon-Fri 8:00am-4:30pm, Sat 8:00am-1pm, Sun 10am-3pm",138.7370,-34.5922,1,2366
1428,Scout Recycling Centre Munno Para,5114,Smithfield,"43 Anderson Walk, Smithfield 5114",670 Port Wakefield Road Greenfield 5107,(08) 8254 9498,NULL,(08) 8254 9498,src@scoutrecycling.com.au,http://www.scoutrecycling.com.au,"Opening hours Mon-Fri 8:00am-4:30pm, Sat 8:00am-1pm, Sun 9:30am-2:30pm",0.0000,0.0000,1,2362
1429,Scouts Australia (SA Branch),5063,Frewville,"211 Glen Osmond Road, Frewville 5063",PO Box 25 Fullarton 5063,(08) 8130 6000,NULL,(08) 8130 6010,hq@sa.scouts.com.au,http://www.sa.scouts.com.au,Scouts Australia recycles all Container Deposits at the specific scout group sites mainly for group fundraising.,0.0000,0.0000,1,NA
1430,Sheidow Park Recycling,5158,Sheidow Park,"11 Commercial Road, Sheidow Park 5158",11 Commercial Road Sheidow Park 5158,0400 183 169,NULL,NULL,casarch@internode.on.net,NULL,"Opening hours Mon-Fri 9am-4pm, Sat 9am-3pm. Recycles all Container Deposits and Non-deposit Glass (ie Wine Bottles).",138.5220,-35.0769,1,NA
1431,Signal Waste & Recycling,5096,Para Hills West,"11 Newfield Road, Para Hills West 5096",11 Newfield Road Para Hills West 5096,(08) 8162 5544,NULL,(08) 8359 4385,info@signalwaste.com.au,http://www.signalwaste.com.au,Pick up the following resources for recovery  paper and cardboard  batteries  ferrous and Non-ferrous Metal  green organics  plastics (both hard and soft)  Tyres  and Container Deposits. After pick-up the items are transported to the suitable recyclers for example green organics are taken to the Jefferies Group.,138.6370,-34.8071,0,1003
1432,Sims Metal Management,5013,Wingfield,"North Arm Road, Wingfield 5013",PO Box 39 Rosewater East 5013,(08) 8341 1383,NULL,(08) 8341 1212,simssa.au@simsmm.com,http://www.simsmm.com,Sims Metal Management is an international recycling company with a clear vision to expand its core metal recycling activities while developing an innovative recycling services and solutions business. Recycles ferrous and non ferrous metal.,138.5390,-34.8413,1,EPA 912
1433,SITA,5013,Wingfield,"36 Bowyer Road, Wingfield 5013",PO Box 309 Enfield Plaza 5085,(08) 8203 3200,NULL,(08) 8349 6234,adelaide@sita.com.au,http://www.sita.com.au,Opening hours 7:00am-6:00pm 7 days a week . SITA can help you to divert waste from landfill through a full range of recycling and collection services. Note that we only accept degassed refrigerators.,138.5550,-34.8421,1,17737
1435,SITA Resourceco Alternative Fuels,5013,Wingfield,"Lot 243 Wilkins Road, Wingfield 5013",PO Box 542 Enfield Plaza 5085,(08) 8347 3329,NULL,(08) 8347 3556,andreww@resourceco.com.au,http://www.sita.com.au,SITA Resourceco recycle construction and mixed demolition materials and dry commercial and industrial waste including timbers  plastics  metals  Tyres and Mattresses.,138.5410,-34.8376,0,EPA 19582
1434,SITA Resourceco Alternative Fuels,5160,Lonsdale,"Christie Road, Lonsdale 5160",PO Box 542 Enfield Plaza 5085,(08) 8347 3329,NULL,(08) 8347 3556,andreww@resourceco.com.au,http://www.resourceco.com.au/misc/sita_resourceco.html,SITA Resourceco recycle construction and mixed demolition materials and dry commercial and industrial waste including timbers  plastics  metals  Tyres and Mattresses.,138.4930,-35.1024,1,EPA 19583
1436,Smithys Mitre 10 Handy,5491,Jamestown,"Caltowie Road, Jamestown 5491",,(08) 8664 1136,NULL,NULL,NULL,http://www.mitre10.com.au,NULL,138.5730,-33.1964,1,
1437,South Coast Bottle & Can Company - Victor Harbor,5211,Victor Harbor,"34-36 Maud Street, Victor Harbor 5211",PO Box 318 Victor Harbor 5211,(08) 8552 1716,0419 843 244,(08) 8552 1716,scbc2@bigpond.net.au,http://www.southcoastrecycle.com.au,South Coast Bottle and Can Company in Victor Harbor recycles paper  Newspaper  cardboard  Glass  Container Deposits  metals  plastics and batteries.,138.6020,-35.5592,1,2703
1438,South Coast Bottle & Can Company Goolwa,5214,Goolwa,"Goolwa to Middleton Main Road, Goolwa 5214",PO Box 318 Victor Harbor 5211,(08) 8555 1188,0419 843 244,(08) 8555 1188,scbc2@bigpond.net.au,http://www.southcoastrecycle.com.au,South Coast Bottle and Can Company in Victor Harbor recycles paper  Newspaper  cardboard  Glass  Container Deposits  metals  plastics and batteries.,0.0000,0.0000,1,
1443,Southern Mallee District Council - Geranium Transfer Station,5303,Geranium,"Gravestock Road, Geranium 5303",PO BOX 49 PINNAROO 5304,(08) 8577 8002,NULL,(08)8577 8443,council@southernmallee.sagov.au,http://www.southernmallee.sa.gov.au,"Opening hours Wednesday 1.00pm-2.00pm, Sun 10.00am-11.30am.We recycle Glass, cardboard, paper including coloured and glossy, metal cans and tins, rigid plastic containers e.g. milk bottles. Soft Plastic can be delivered direct to transfer stations. We also take Used Motor Oil at the works depot via prior arrangement. For a fee we also take: batteries, car bodies, Gas Bottles, Tyres and White Goods. Drummuster is held April & Sept at the 3 transfer stations to collect used, clean Chemical Drums. Please note we only accept refrigerators that have  been degassed.",140.1640,-35.3863,1,318
1444,Southern Mallee District Council - Lameroo Transfer Station,5302,Lameroo,"Alawoona Road, Lameroo 5302",PO BOX 49 PINNAROO 5304,(08) 8577 8002,NULL,(08)8577 8443,council@southernmallee.sa.gov.au,http://www.southernmallee.sa.gov.au,"Opening hours Tuesday 1.00pm-3.00pm, Thursday 10.00am-12.00noon, Sunday 1.00pm-4.00pm. We recycle Glass, cardboard, paper including coloured and glossy, metal cans and tins, rigid plastic containers e.g. milk bottles. Soft Plastic can be delivered direct to transfer stations. We also take Used Motor Oil at the works depot via prior arrangement. For a fee we also take: batteries, car bodies, Gas Bottles, Tyres and White Goods. Drummuster is held April & Sept at the 3 transfer stations to collect used, clean Chemical Drums. Please note we only accept refrigerators that have  been degassed.",140.5110,-35.0438,1,16272
1439,Southern Mallee District Council - Lameroo Works Depot,5302,Lameroo,"Chandos Terrace, Lameroo 5302",PO BOX 49 PINNAROO 5304,(08) 8576 8002,NULL,(08)8577 8443,council@southernmallee.sa.gov.au,http://www.southernmallee.sa.gov.au,Recycles Used Motor Oil. The public must contact Council to arrange a time to drop-off of Used Motor Oil.,140.5150,-35.3424,1,NA
1445,Southern Mallee District Council - Pinnaroo Transfer Station,5304,Pinnaroo,"Chandos Road, Pinnaroo 5304",PO BOX 49 PINNAROO 5304,(08) 8577 8002,NULL,(08)8577 8443,council@southernmallee.sa.gov.au,http://www.southernmallee.sa.gov.au,"Opening hours Wednesday 1.00pm-3.00pm Sun 1.00pm-4.00pm. We recycle Glass, cardboard, paper including coloured and glossy, metal cans and tins, rigid plastic containers e.g. milk bottles. Soft Plastic can be delivered direct to transfer stations. We also take Used Motor Oil at the works depot via prior arrangement. For a fee we also take: batteries, car bodies, Gas Bottles, Tyres and White Goods. Drummuster is held April & Sept at the 3 transfer stations to collect used, clean Chemical Drums. Please note we only accept refrigerators that have  been degassed.",140.8940,-35.2640,1,L1998
1440,Southern Region Waste Resource Authority,5169,Seaford Heights,"Cnr Bakewell Road and Ostrich Farm Road, Seaford Heights 5169",PO Box 221 Morphett Vale 5162,(08) 8386 0273,(08) 8326 7044,(08) 8386 0273,weighbridge@srwra.com.au,http://www.srwra.com.au,"Opening hours Mon-Fri 6:30am-5:00pm, Sat 6:30am-4:00pm, Sun 8:00am-4:00pm.",138.5030,-35.1975,1,16264
1446,Southern Tyre Disposals (Tyre Cycle),5160,Lonsdale,"6C Meyer Road, Lonsdale 5160",PO Box 758 Brighton 5048,1300 829 253,(08) 8326 8555,(08) 8186 3507,admin@southerntyredisposals.com.au,http://www.southerntyredisposals.com.au,Pick up scrap Tyres for a minimal charge for disposal. Reusable casings are supplied to retread factories.,138.4940,-35.1014,1,23422
1447,Southern Waste ResourceCo,5170,McLaren Vale,"Main South Road (corner Tatachilla Rd), McLaren Vale (Maslins) 5170",PO Box 618 Brighton 5048,(08) 8386 2212,NULL,(08) 8327 4306,waste.depot@bigpond.com,http://www.resourceco.com.au/misc/southern_waste_resourceco.html,Recycles some demolition materials  concrete  metals  green waste  batteries  motor oil  car tyres.,138.4840,-35.2302,1,13733
1441,Spry's Mitre 10 Handy,5690,Ceduna,"29 Poynton Street, Ceduna 5690",,(08) 8625 2095,NULL,NULL,NULL,http://www.mitre10.com.au,NULL,133.6730,-32.1256,1,
1448,St Vincent de Paul Society,5025,Kidman Park,"308-320 Grange Road, Kidman Park 5025",GPO Box 1804 Adelaide 5001,(08) 8112 8700,NULL,(08) 8112 8799,svdp@svdpsa.org.au,http://www.vinnies.org.au,St Vincent de Paul Society recycles clothing  textiles and footwear  and furniture. Retail centre stores are located statewide servicing several metropolitan and regional areas. To donate clothing/footware/household goods please visit your nearest Family Centre. For the location of your nearest Vinnies Family Centre please see http://www.vinnies.org.au/vinnies-centres-national?link=453. Alternatively please drop off these items in our bins located in various places throughout metro Adelaide. We also have a home pick up service for furniture only. To arrange a pick up dial 8112 8777. Please note we do not accept electrical goods and we only accept furniture in good condition at our discretion.,138.5310,-34.9067,1,NA
1449,Statewide Recycling,5013,Ottoway,Ottoway 5013,PO Box 166 Kilkenny 5009,(08) 8341 2511,NULL,(08) 8341 2494,enquiries@statewiderecycling.com.au,http://www.statewiderecycling.com.au,Statewide Recycling is a recovery co-ordinator of Container Deposits.  Recycles all Container Deposits  aluminium  liquid paperboard  steel cans and plastic (Hard Plastic).  Statewide Recycling does not deal with the public.,138.5330,-34.8511,0,NA
1442,Stirling Mitre 10 Handy,5152,Stirling,"79 Mt. Barker Road, Stirling 5152",NULL,(08) 8339 1155,NULL,NULL,NULL,http://www.mitre10.com.au,NULL,138.7190,-35.0064,1,
1450,Strathalbyn Bottle & Can Recycling Depot,5255,Strathalbyn,"Dry Plains Road, Strathalbyn 5255",55 Thomas Street Murray Bridge 5253,(08) 8536 3999,(08) 8532 4551,(08) 8532 5440,NULL,NULL,"Opening hours Tues, Thurs 8am-4pm, Wed 9am-12noon, Sat 9am-2pm.",0.0000,0.0000,1,NA
1130,Strathalbyn M10 Handy,5255,Strathalbyn,"6 South Terrace, Strathalbyn 5255",NULL,(08) 8536 2065,NULL,NULL,NULL,http://www.mitre10.com.au,NULL,138.8970,-35.2591,1,
1451,Tatiara District Council - Bordertown Landfill,5268,Bordertown,"Pigeon Flat Road, Bordertown 5268",PO Box 346 Bordertown 5268,(08) 8752 1044,NULL,(08) 8752 1442,office@tatiara.sa.gov.au,http://www.tatiara.sa.gov.au,Waste Petroleum Class 2 Oil  cardboard  plastics  Newspaper  Green Organic Waste  metal/steel.,140.7440,-36.3197,1,1712
1452,Tatiara District Council - Keith Landfill,5267,Keith,"Dukes Highway, Keith 5267",PO Box 346 Bordertown 5268,(08) 8752 1044,NULL,(08) 8752 1442,office@tatiara.sa.gov.au,http://www.tatiara.sa.gov.au,Recycles cardboard  plastics  Newspaper  Green Organic Waste and metal/steel.,140.3660,-36.1084,1,2063
1453,Telstra Shops,5000,Adelaide,Adelaide 5000,NULL,13 1800,NULL,NULL,NULL,http://www.telstra.com.au,All Telstra stores accept Mobile Phones and Mobile Phone Batteries. Refer to the Telstra website or call 13 18 00 for your nearest Telstra Shop.,138.6000,-34.9288,1,NA
1454,The Barossa Council - Springton Transfer Station,5235,Springton,"Springton to Williamstown Road (approx 4km out of Springton on left hand side), Springton 5235",PO Box 867 Nurioopta 5355,(08) 8563 8444,NULL,(08) 8563 8461,barossa@barossa.sa.gov.au,http://www.barossa.sa.gov.au,Opening hours: second Saturday of each month 9am-3pm. Barossa Council Springton Transfer Station recycles Container Deposits  paper  cardboard  metals and batteries.,139.0890,-34.7068,1,12059
1455,The Barossa Council- Nurioopta Landfill Depot,5355,Nurioopta,"Pine Drive Nuriootpa (off Belvidere Road north of Nuriootpa), Nurioopta 5355",NULL,(08) 8562 3114,NULL,NULL,NULL,NULL,"Open Monday-Friday 7am to 3.15pm, Saturday 8am to 12 noon",139.0210,-34.4460,0,NULL
1456,The Edmonds Group,5064,Glen Osmond,"389 Glen Osmond Road, Glen Osmond 5064",389 Glen Osmond Road Glen Osmond 5064,(08) 8379 9955,NULL,(08) 8379 1210,theedmondsgroup@optusnet.com.au,NULL,Recycles Container Deposits  Non-deposit Glass and plastic  ferrous metal  Non-ferrous Metal  printer cartridges  Newspaper cardboard  plastic bags and film  lead acid batteries,138.6430,-34.9613,1,2452
1457,The Flinders Ranges Council - Hawker Refuse Depot,5434,Hawker,"Dump Road, Hawker 5434",PO Box 43 Quorn 5433,(08) 8648 6031,NULL,(08) 8648 6001,council@flindersrangescouncil.sa.gov.au,http://www.flindersrangescouncil.sa.gov.au,"Drop off from Council district only. Opening hours Hours Hawker, Wed 8.30 to 11.30am Sat 9.00 to 1.00pm. Recycle Used Motor Oil receptacles at both Hawker and Quorn, both depots receive recyclables including green, paper/cardboard, steel, metals, timber, C&D (inert),domestic. Tyres not accepted",138.4260,-31.8801,1,Hawker #310 restricted land fill
1458,The Flinders Ranges Council - Quorn Refuse Depot,5433,Quorn,"Kingswood Bore Road, Quorn 5433",PO Box 43 Quorn 5433,(08) 8648 6031,NULL,(08) 8648 6001,council@flindersrangescouncil.sa.gov.au,http://www.flindersrangescouncil.sa.gov.au,"Drop off from Council district only. Opening hours Tues & Thurs 12.30 to 4.30pm, Sun 9.00 to 1.00pm. We recycle Used Motor Oil; Paper (mixed colour);Paper (white);Cardboard green a waste, C&D waste (inert), domestic waste, steel, White Goods, timber, batteries all domestic recyclables. Non –friable asbestos received only from the Council district by appointment. Note that we only accept refrigerators that have been degassed.",0.0000,0.0000,1,312
1459,Thornton's Complete Recycling Centre,5031,Thebarton,"4 Murray Street, Thebarton 5031",4 Murray Street Thebarton 5031,(08) 8443 7416,NULL,(08) 8351 9542,sales@thorntonsrecycling.com.au,http://www.thorntonsrecycling.com.au,"Opening hours Mon-Fri 8:00am-4:30pm, Sat 8:00am-4:00pm, Sun 10:00am-4:00pm.",138.5700,-34.9136,1,23283
1460,Timco Mitre 10 South Coast,5212,Port Elliot,"Corner Brickyard & Port Elliot, Port Elliot 5212",,(08) 8554 2312,NULL,NULL,NULL,http://www.mitre10.com.au,NULL,138.6640,-35.5328,1,
1461,Town of Gawler - Waste Transfer Station,5118,Willaston,"Paxton Street, Willaston 5118",PO Box 130 Gawler 5118,(08) 8523 0143,NULL,(08) 8522 9212,council@gawler.sa.gov.au,http://www.gawler.sa.gov.au,"Opening hours Mon, Wed, Fri, Sat, Sun 8:00am-12noon, 1:00pm-3:30pm. Closed Tues and Thurs and Public Holidays. Town of Gawler Transfer Station accepts general waste  Green Organic Waste  mixed recyclables and demolition materials.",138.7410,-34.5898,1,245
1462,Trading Metals,5094,Dry Creek,"28 Cabin Road, Dry Creek 5094","28 Cabin Road, Dry Creek 5094",(08) 8359 0147,NULL,(08) 8260 7179,admin@tradingmetalspl.com,NULL,"Opening hours Mon-Fri 8am-5pm, Sat 8am-12noon.",138.5860,-34.8380,1,
